"state_postal_abbr","data_year","officer","officer_rate_per_1000","civilian_count","civilian__rate_per_1000","population"
"MS",1975,2305,1.23391626285574796000,410,0.21948185152748662000,1868036
"MS",1976,2367,1.15223524876014230000,497,0.24193532684148319000,2054268
"MS",1977,2547,1.17432529317789391000,497,0.22914788798956155000,2168905
"MS",1978,2742,1.27455446372958249000,531,0.24682291037214015000,2151340
"MS",1979,2633,1.25198698846488707000,617,0.29338244279636738000,2103057
"MS",1980,1729,1.46552622902047075000,385,0.32633175140131940000,1179781
"MS",1981,1646,1.37743121630691109000,362,0.30293444732873743000,1194978
"MS",1982,1901,1.49000808883928291000,555,0.43501025213350974000,1275832
"MS",1983,3452,1.51761679648327918000,1165,0.51217368710979729000,2274619
"MS",1984,3577,1.46118803533321787000,1198,0.48937748569449119000,2448008
"MS",1985,3600,1.47451485389400941000,1264,0.51771854870056331000,2441481
"MS",1986,3474,1.50981969519374064000,1306,0.56759485374871194000,2300937
"MS",1987,3464,1.63534690929348198000,1211,0.57171048128014050000,2118205
"MS",1988,3819,1.63922393756269420000,1324,0.56829863664126921000,2329761
"MS",1989,3519,1.65701058151230115000,1264,0.59518652316895387000,2123704
"MS",1990,3761,1.81022088930410219000,1376,0.66228767447020596000,2077647
"MS",1991,3830,1.79317106149640359000,1307,0.61192547712161867000,2135881
"MS",1992,3057,1.96793875635540575000,1393,0.89674147451850841000,1553402
"MS",1993,3790,1.76792837977527251000,1630,0.76034914486377156000,2143752
"MS",1994,4203,1.85162505099348076000,1910,0.84144750116525060000,2269898
"MS",1995,3622,2.06549713071540221000,1598,0.91128227909530998000,1753573
"MS",1996,4579,1.87971622401586860000,2166,0.88916037152617851000,2436006
"MS",1997,4787,2.04302341858805614000,2395,1.02215188792947451000,2343096
"MS",1998,5103,1.99682573968248006000,2869,1.12265197866922110000,2555556
"MS",1999,4790,2.12998227979251571000,2794,1.24241555109400603000,2248845
"MS",2000,5000,2.14763255725051489000,2618,1.12450040697636960000,2328145
"MS",2001,5094,2.13993332347524500000,3161,1.32790130261194531000,2380448
"MS",2002,5277,2.17433941615463727000,3104,1.27897471058252683000,2426944
"MS",2003,4888,2.17506515628386024000,2944,1.31002287645247229000,2247289
"MS",2004,5534,2.14774165004307902000,3335,1.29431124013257473000,2576660
"MS",2005,5136,2.10391867141796171000,3366,1.37885324143163145000,2441159
"MS",2006,5624,2.24321043938445731000,3576,1.42633722105953402000,2507121
"MS",2007,5222,2.19814820115539586000,3429,1.44340294556910234000,2375636
"MS",2008,5082,2.04018710948602701000,3166,1.27100204420164532000,2490948
"MS",2009,5442,2.02488803954224582000,3354,1.24797399570464764000,2687556
"MS",2010,6154,2.20414051771872531000,4171,1.49390154361469016000,2792018
"MS",2011,4036,2.00342906044339519000,2180,1.08212967090351871000,2014546
"MS",2012,3601,2.30753457136632191000,2061,1.32069668191779769000,1560540
"MS",2013,2918,2.39521154692250612000,1711,1.40445749033050308000,1218264
"MS",2014,2524,2.44071074579958902000,1638,1.58394778194125468000,1034125
"MS",2015,2415,2.28960085099201816000,1601,1.51786789334915986000,1054769
"MS",2016,2554,2.35622332642641922000,1588,1.46502844258619958000,1083938
"MS",2017,2186,2.53577754758062926000,1128,1.30848905474425883000,862063
"MS",2018,2721,2.56732505675288576000,1542,1.45491188442225279000,1059858
"MS",2019,2841,2.31411151883422865000,1636,1.33258938571376208000,1227685
"MS",2020,5147,2.06486077935957623000,2679,1.07475461975991932000,2492662
"MT",1960,,,,,299748
"MT",1961,,,,,452019
"MT",1962,,,,,483658
"MT",1963,,,,,615697
"MT",1964,,,,,577557
"MT",1965,,,,,524522
"MT",1966,,,,,535324
"MT",1967,,,,,560895
"MT",1968,,,,,544249
"MT",1969,,,,,511803
"MT",1970,,,,,450118
"MT",1971,633,1.25599723799659512000,54,0.10714668381013608000,503982
"MT",1972,1035,1.54234979599257288000,271,0.40384231373332101000,671054
"MT",1973,876,1.23881390639318483000,227,0.32101684560645315000,707128
"MT",1974,893,1.25319790001641928000,256,0.35925942038544606000,712577
"MT",1975,873,1.29587901566633119000,299,0.44383485187197368000,673674
"MT",1976,858,1.34535265330826608000,319,0.50019521725563739000,637751
"MT",1977,1220,1.65664981953380245000,478,0.64908083093209637000,736426
"MT",1978,988,1.27451473625413927000,420,0.54179776237524139000,775197
"MT",1979,942,1.31162332183226259000,412,0.57366115562090466000,718194
"MT",1980,859,1.38087575494036835000,400,0.64301548542042764000,622069
"MT",1981,943,1.32051560322917177000,420,0.58814056559517725000,714115
"MT",1982,21,1.98957839886309806000,13,1.23164377072477499000,10555
"MT",1983,1177,1.63506286031812183000,487,0.67652983260401473000,719850
"MT",1984,1313,1.60629894287668200000,583,0.71323098529863336000,817407
"MT",1985,1267,1.55275887382700526000,610,0.74757925259232297000,815967
"MT",1986,1219,1.60933865290829542000,595,0.78552624977886446000,757454
"MT",1987,1247,1.54838549459555103000,601,0.74625475721886621000,805355
"MT",1988,1205,1.50185145255831982000,627,0.78146129523159048000,802343
"MT",1989,1244,1.54342431761786600000,639,0.79280397022332506000,806000
"MT",1990,1267,1.58789639446003376000,619,0.77577574441259739000,797911
"MT",1991,1292,1.60258596844195649000,681,0.84470669079641825000,806197
"MT",1992,1338,1.62613285432499079000,699,0.84952680506215887000,822811
"MT",1993,1336,1.59453846704700069000,725,0.86529969207266130000,837860
"MT",1994,1352,1.58158806883651503000,714,0.83524695351277495000,854837
"MT",1995,1428,1.67994070797501265000,778,0.91526181428890745000,850030
"MT",1996,1457,1.66720065909923105000,833,0.95317649212742585000,873920
"MT",1997,1486,1.69279139706552447000,819,0.93297183997083751000,877840
"MT",1998,1500,1.70662443340068811000,927,1.05469389984162525000,878928
"MT",1999,1492,1.69835719229228135000,960,1.09277674571085127000,878496
"MT",2000,1401,1.55668915217664255000,1034,1.14890548419032719000,899987
"MT",2001,1520,1.68381312776042884000,1100,1.21854897403715245000,902713
"MT",2002,1581,1.73840759225600443000,1126,1.23810686203685072000,909453
"MT",2003,1587,1.73118900067742178000,1163,1.26866591543027192000,916711
"MT",2004,1626,1.75430078814066773000,1135,1.22455805322242182000,926865
"MT",2005,1613,1.72770399599832478000,1183,1.26712574536020968000,933609
"MT",2006,1679,1.77930286087314069000,1074,1.13816037675863794000,943628
"MT",2007,1734,1.81074101495479935000,1007,1.05156643717386560000,957619
"MT",2008,1651,1.77324388708807792000,1010,1.08478275345787928000,931062
"MT",2009,1780,1.83082366493869826000,1185,1.21883485559121205000,972240
"MT",2010,1859,1.88063101796867571000,1082,1.09458997387956273000,988498
"MT",2011,1907,1.91433573453473711000,1115,1.11928911589209852000,996168
"MT",2012,1705,1.95102860974621752000,700,0.80100881338554385000,873898
"MT",2013,1684,1.74386334076166649000,858,0.88850044321467331000,965672
"MT",2014,1435,2.00568580477618783000,586,0.81904660738595545000,715466
"MT",2015,1853,1.83287321918018242000,1300,1.28587975441674967000,1010981
"MT",2016,1612,1.60323192460433887000,1230,1.22330971914599058000,1005469
"MT",2017,1916,1.83873982983019487000,1117,1.07195844985403323000,1042018
"MT",2018,1951,1.91942545132569236000,1078,1.06055388853362192000,1016450
"MT",2019,2065,1.93813910488946037000,1199,1.12534081683412251000,1065455
"MT",2020,2119,1.96676273082081483000,1402,1.30127482237413043000,1077405
"NC",1960,,,,,1570692
"NC",1961,,,,,2079256
"NC",1962,,,,,2273719
"NC",1963,,,,,2431598
"NC",1964,,,,,2383136
"NC",1965,,,,,2145036
"NC",1966,,,,,2461296
"NC",1967,,,,,2676030
"NC",1968,,,,,2529260
"NC",1969,,,,,2555723
"NC",1970,,,,,2609118
"NC",1971,4646,1.38709381752043396000,274,0.081804499784889992354000,3349449
"NC",1972,6938,1.48595093149290736000,817,0.17498153805559316000,4669064
"NC",1973,5764,1.48982260410342222000,623,0.16102697473220542000,3868917
"NC",1974,5835,1.69242330944024150000,853,0.24740995423350917000,3447719
"NC",1975,6402,1.51343081195728541000,1099,0.25980325872243934000,4230124
"NC",1976,6724,1.63833688826123335000,1095,0.26680233382600394000,4104162
"NC",1977,8678,1.60163685145288838000,1588,0.29308588616123378000,5418207
"NC",1978,8777,1.57811602398189760000,1670,0.30026817364130899000,5561695
"NC",1979,9130,1.66537431430994312000,1779,0.32450174207638432000,5482251
"NC",1980,9084,1.56963465388380902000,1887,0.32605686832659045000,5787334
"NC",1981,9143,1.54047949804259865000,1987,0.33478428990600935000,5935165
"NC",1982,9139,1.54106614999890394000,2088,0.35208951977215356000,5930310
"NC",1983,11075,1.82900768199741181000,2510,0.41452002544591455000,6055196
"NC",1984,11039,1.80673544558312186000,2608,0.42684718199844024000,6109915
"NC",1985,11206,1.79474584390451875000,2776,0.44460239716927932000,6243781
"NC",1986,11438,1.81225179177325146000,2905,0.46027202789834722000,6311485
"NC",1987,11854,1.86746864577803054000,3092,0.48711093746799987000,6347630
"NC",1988,12272,1.88471450767899835000,3236,0.49697980336124826000,6511331
"NC",1989,12628,1.94301315365128915000,3518,0.54129872303969237000,6499184
"NC",1990,13425,2.02746968460877915000,4166,0.62915744551807627000,6621554
"NC",1991,14312,2.12885049064559712000,4384,0.65210177131011024000,6722877
"NC",1992,16622,2.43162179167312168000,5109,0.74739235553230530000,6835767
"NC",1993,15766,2.27352236187911829000,5174,0.74611218447054155000,6934614
"NC",1994,15738,2.27476955636212053000,5890,0.85134023935524780000,6918503
"NC",1995,15955,2.29015446018884767000,5746,0.82477139004983508000,6966779
"NC",1996,17029,2.32971237649268362000,6382,0.87311200814941023000,7309486
"NC",1997,17562,2.36855350729879164000,6547,0.88298142650524934000,7414652
"NC",1998,17975,2.38399841694547401000,6637,0.88025577153085458000,7539854
"NC",1999,18572,2.46770734149577718000,7482,0.99415175151149068000,7526014
"NC",2000,19326,2.40282042330221080000,7668,0.95336991647942422000,8043048
"NC",2001,19589,2.39984014950088985000,8047,0.98583458487077751000,8162627
"NC",2002,19691,2.36849249440112720000,8161,0.98162953871350358000,8313727
"NC",2003,20090,2.41747261120253679000,8176,0.98383554351378501000,8310332
"NC",2004,20654,2.42036774496116091000,8710,1.02069347625698226000,8533414
"NC",2005,20958,2.44088556698005224000,8969,1.04457976191640846000,8586228
"NC",2006,21419,2.41972099156255186000,9252,1.04520559381561837000,8851847
"NC",2007,21503,2.37960834012718173000,9128,1.01014113977960819000,9036361
"NC",2008,22051,2.39946846294735816000,9977,1.08564223186367023000,9189952
"NC",2009,22306,2.40878609750519046000,10051,1.08538998771741546000,9260266
"NC",2010,22920,2.40479321873493398000,9835,1.03189970795192302000,9530965
"NC",2011,23077,2.39056808649097505000,9984,1.03425192943302400000,9653354
"NC",2012,23138,2.37335653419785411000,10215,1.04779311076286108000,9749062
"NC",2013,23258,2.38968266990990039000,10247,1.05284540023074853000,9732673
"NC",2014,23980,2.41268577705636438000,10540,1.06045488282627525000,9939131
"NC",2015,23775,2.39437676462546257000,10450,1.05241796804778481000,9929515
"NC",2016,24006,2.37615059841758229000,10772,1.06622903633067551000,10102895
"NC",2017,24202,2.35740164895384823000,10890,1.06074307731209847000,10266388
"NC",2018,24184,2.33048119849794589000,10153,0.97838966293208918000,10377256
"NC",2019,24133,2.30119564339505931000,10115,0.96451307060626631000,10487157
"NC",2020,24508,2.31209706581221843000,10332,0.97472608470588546000,10599901
"ND",1960,,,,,215753
"ND",1961,,,,,434898
"ND",1962,,,,,448763
"ND",1963,,,,,503169
"ND",1964,,,,,493041
"ND",1965,,,,,483075
"ND",1966,,,,,496503
"ND",1967,,,,,524604
"ND",1968,,,,,484818
"ND",1969,,,,,478096
"ND",1970,,,,,466763
"ND",1971,476,0.97104015536642486000,19,0.038760006201600992256000,490196
"ND",1972,687,1.09965393714525356000,101,0.16166673602863262000,624742
"ND",1973,600,1.07411577893981192000,46,0.082348876385385580712000,558599
"ND",1974,659,1.06962287272461675000,70,0.11361699710276657000,616105
"ND",1975,815,1.29333054037412958000,86,0.13647414291064435000,630156
"ND",1976,708,1.15674366854392440000,105,0.17155096779253116000,612063
"ND",1977,740,1.21624309083527960000,114,0.18736717885840794000,608431
"ND",1978,769,1.18338824521527971000,150,0.23082995680402075000,649829
"ND",1979,792,1.21259444686861264000,149,0.22812698558513041000,653145
"ND",1980,815,1.25586713388005930000,145,0.22343648394185104000,648954
"ND",1981,831,1.26552206211566049000,176,0.26802873999080174000,656646
"ND",1982,854,1.27926467746501870000,165,0.24716472105588769000,667571
"ND",1983,960,1.43205139871145209000,253,0.37740521236874727000,670367
"ND",1984,983,1.43294460641399417000,248,0.36151603498542274000,686000
"ND",1985,983,1.43891421260799176000,281,0.41132746057257954000,683154
"ND",1986,946,1.39952629141806336000,266,0.39352430604355693000,675943
"ND",1987,936,1.42234973391726666000,270,0.41029319247613461000,658066
"ND",1988,940,1.41779788838612368000,294,0.44343891402714932000,663000
"ND",1989,914,1.42157022852441321000,296,0.46037722936895658000,642951
"ND",1990,943,1.52760048468511667000,297,0.48112125551588510000,617308
"ND",1991,1004,1.58678730886245999000,318,0.50258801216958394000,632725
"ND",1992,1003,1.57900288250675760000,331,0.52108669402765380000,635211
"ND",1993,995,1.56838390254897850000,340,0.53593017775542984000,634411
"ND",1994,991,1.55473173425539959000,361,0.56635535425448966000,637409
"ND",1995,1021,1.59824427934993253000,390,0.61049487653915151000,638826
"ND",1996,1034,1.61535745642128023000,373,0.58271598766454306000,640106
"ND",1997,1049,1.68727913773441358000,371,0.59674028608147515000,621711
"ND",1998,1079,1.69494720372982636000,372,0.58435621852409213000,636598
"ND",1999,1087,1.72564608538693684000,389,0.61754951905751466000,629909
"ND",2000,1092,1.71442835903144218000,393,0.61700581053054650000,636947
"ND",2001,1095,1.75009309855980923000,398,0.63610689792402199000,625681
"ND",2002,1104,1.81369239185612688000,438,0.71956274242118077000,608703
"ND",2003,1149,1.83640199462984273000,420,0.67126965861143076000,625680
"ND",2004,1182,1.87580042879972577000,432,0.68557173032274241000,630131
"ND",2005,1174,1.84909844637929514000,417,0.65679220795584844000,634904
"ND",2006,1178,1.86105884453207325000,441,0.69671218203620060000,632973
"ND",2007,1200,1.87823702412125898000,464,0.72625164932688681000,638897
"ND",2008,1224,1.91002293900098310000,449,0.70065383955183122000,640830
"ND",2009,1260,1.94791943652565379000,475,0.73433470821403615000,646844
"ND",2010,1339,2.00411899587501721000,501,0.74986080428183990000,668124
"ND",2011,1360,2.00522833800482729000,504,0.74311403114296541000,678227
"ND",2012,1444,2.06726632660803686000,524,0.75017143707937071000,698507
"ND",2013,1471,2.03583118240133969000,521,0.72105237663568863000,722555
"ND",2014,1593,2.15421065015781317000,564,0.76269604939673988000,739482
"ND",2015,1698,2.24800320916359188000,647,0.85657130525844755000,755337
"ND",2016,1761,2.32570117711383257000,691,0.91258348289929489000,757191
"ND",2017,1748,2.31507233938854542000,669,0.88603169053257259000,755052
"ND",2018,1776,2.33846980332362921000,701,0.92301088520825680000,759471
"ND",2019,1769,2.32184529606480692000,673,0.88332497696529963000,761894
"ND",2020,1830,2.39576773882727824000,726,0.95045211933803497000,763847
"NE",1960,,,,,712836
"NE",1961,,,,,924366
"NE",1962,,,,,1025092
"NE",1963,,,,,1036137
"NE",1964,,,,,986972
"NE",1965,,,,,995240
"NE",1966,,,,,1073172
"NE",1967,,,,,1136450
"NE",1968,,,,,949137
"NE",1969,,,,,962888
"NE",1970,,,,,1021410
"NE",1971,1312,1.29847251335585866000,204,0.20189664079618534000,1010418
"NE",1972,2097,1.47678864316434186000,508,0.35775328122436131000,1419973
"NE",1973,1899,1.33949827007924836000,468,0.33011331774464888000,1417695
"NE",1974,1964,1.34230573131741430000,526,0.35949735981311605000,1463154
"NE",1975,2022,1.33973739291873916000,589,0.39025980436653678000,1509251
"NE",1976,2002,1.32203768137571162000,663,0.43781767370234606000,1514329
"NE",1977,2464,1.60111558248052052000,801,0.52049252498656531000,1538927
"NE",1978,2040,1.33855105784902719000,707,0.46389980289179521000,1524036
"NE",1979,2046,1.32385112562933074000,782,0.50598806463447539000,1545491
"NE",1980,2045,1.33732591057507630000,756,0.49438551999743652000,1529171
"NE",1981,2014,1.35726084005954696000,695,0.46836955503544446000,1483871
"NE",1982,2050,1.30987653295489616000,812,0.51883889988262228000,1565033
"NE",1983,2479,1.56542846894907274000,985,0.62200364740412935000,1583592
"NE",1984,2555,1.62144290014259813000,941,0.59717329512101168000,1575757
"NE",1985,2561,1.62496700574607622000,976,0.61927676595399078000,1576032
"NE",1986,2549,1.62249417264254588000,983,0.62570096967737254000,1571038
"NE",1987,2584,1.63626634920735433000,991,0.62753094120142730000,1579205
"NE",1988,2663,1.67589995449959943000,1036,0.65198360978655089000,1588997
"NE",1989,2723,1.69336162443316228000,1094,0.68032964272121907000,1608044
"NE",1990,2825,1.79491920322106987000,1069,0.67921013389144202000,1573887
"NE",1991,2860,1.80965011743743419000,1083,0.68526261440025917000,1580416
"NE",1992,2757,1.78801891136432912000,1025,0.66475131815322356000,1541930
"NE",1993,2890,1.80723155263702598000,1092,0.68287088424900774000,1599131
"NE",1994,2925,1.80221811460258780000,1166,0.71842267406038201000,1623000
"NE",1995,2992,1.83148165151654271000,1220,0.74679398892051541000,1633650
"NE",1996,3078,1.88415103325300084000,1153,0.70579146892160818000,1633627
"NE",1997,3105,1.89225425071607045000,1207,0.73557194222682674000,1640900
"NE",1998,3144,1.90748688602765856000,1196,0.72562160168227724000,1648242
"NE",1999,3182,1.91490757351361468000,1172,0.70530222380828297000,1661699
"NE",2000,3251,1.91832570467933395000,1280,0.75529280282668331000,1694707
"NE",2001,3300,1.94784957407022647000,1232,0.72719717431955122000,1694176
"NE",2002,3386,1.96904196164496999000,1263,0.73446544523260399000,1719618
"NE",2003,3374,2.00016598887874512000,1280,0.75880630283485292000,1686860
"NE",2004,3443,2.00832261022442116000,1360,0.79329618062887388000,1714366
"NE",2005,3386,2.00641388774985364000,1227,0.72707319559039292000,1687588
"NE",2006,3453,1.99515915337764324000,1321,0.76327982670485570000,1730689
"NE",2007,3349,1.96991425079143614000,1272,0.74820272529313430000,1700074
"NE",2008,3491,1.97223838605252900000,1319,0.74516827018140526000,1770070
"NE",2009,3518,2.00996412002651004000,1297,0.74102429325593619000,1750280
"NE",2010,3527,1.98225246151693176000,1308,0.73512509772161802000,1779289
"NE",2011,3629,2.01875343505165650000,1357,0.75487693892672854000,1797644
"NE",2012,3535,1.95062033589295923000,1408,0.77693732190588022000,1812244
"NE",2013,3497,1.92427480647199044000,1418,0.78027500016507934000,1817308
"NE",2014,3737,1.99736179346733883000,1508,0.80599988882760154000,1870968
"NE",2015,3815,2.01344867605853832000,1519,0.80168506918294094000,1894759
"NE",2016,3531,1.96375479259612722000,1482,0.82420974302675178000,1798086
"NE",2017,3345,1.96628800681881641000,1507,0.88585830381941893000,1701175
"NE",2018,3794,1.98386657373065743000,1600,0.83663324142568579000,1912427
"NE",2019,3766,1.96777879783659285000,1596,0.83392856116495013000,1913833
"NE",2020,3707,1.97218301560455895000,1557,0.82834878750911742000,1879643
"NH",1960,,,,,339777
"NH",1961,,,,,266572
"NH",1962,,,,,397913
"NH",1963,,,,,369301
"NH",1964,,,,,383105
"NH",1965,,,,,367223
"NH",1966,,,,,352145
"NH",1967,,,,,377744
"NH",1968,,,,,354888
"NH",1969,,,,,415299
"NH",1970,,,,,419368
"NH",1971,735,1.44789070887547155000,41,0.080766692603937868744000,507635
"NH",1972,1083,1.61619116124006483000,152,0.22683384719158805000,670094
"NH",1973,877,1.44666475317622917000,105,0.17320387580787236000,606222
"NH",1974,981,1.37351097968715872000,137,0.19181549869229434000,714228
"NH",1975,1031,1.37795538685663116000,155,0.20716109113751487000,748210
"NH",1976,1084,1.60648998240863829000,200,0.29640036575805135000,674763
"NH",1977,1179,1.73423668579867557000,196,0.28830397830071282000,679838
"NH",1978,1207,1.80247717409808940000,241,0.35989809358545116000,669634
"NH",1979,1301,1.78120357883639898000,261,0.35733599852136828000,730405
"NH",1980,1342,1.77319020966454729000,280,0.36996517042181315000,756828
"NH",1981,1535,1.98244342933008910000,382,0.49335074267367690000,774297
"NH",1982,1265,1.62859739784896401000,304,0.39137834699295261000,776742
"NH",1983,1604,2.03547100088322183000,410,0.52028872217089835000,788024
"NH",1984,1617,2.01667466934392597000,420,0.52381160242699376000,801815
"NH",1985,1641,2.00462248108985009000,463,0.56559427711432090000,818608
"NH",1986,1749,2.05408503371799961000,471,0.55315840530656250000,851474
"NH",1987,1849,2.09649073076705029000,509,0.57713022280174613000,881950
"NH",1988,1882,2.09861248484862001000,582,0.64898643261524806000,896783
"NH",1989,1862,2.06350771931418844000,587,0.65052579550882310000,902347
"NH",1990,1930,2.08680458318511254000,593,0.64117881752786100000,924859
"NH",1991,1867,2.03786922053412476000,566,0.61780073852293230000,916153
"NH",1992,1913,2.05881783175164178000,589,0.63389634234276895000,929174
"NH",1993,1901,2.04552008504887297000,591,0.63592970555701416000,929348
"NH",1994,1890,2.05642213014867170000,604,0.65718463841788239000,919072
"NH",1995,1895,2.13939121619028050000,593,0.66947704021152313000,885766
"NH",1996,2068,2.19159964518976731000,662,0.70156623071355220000,943603
"NH",1997,2078,2.20066040992860032000,666,0.70531272041022513000,944262
"NH",1998,2199,2.18752207168984339000,718,0.71425231808699752000,1005247
"NH",1999,2316,2.20836221717278146000,753,0.71800377786317117000,1048741
"NH",2000,1865,2.12554990768389141000,610,0.69522007704406100000,877420
"NH",2001,2021,2.08629907474029654000,683,0.70506792085483550000,968701
"NH",2002,1917,2.07230921404673236000,606,0.65509618347017204000,925055
"NH",2003,2036,2.07672880533013460000,634,0.64668274193482580000,980388
"NH",2004,2005,2.03357786980436068000,639,0.64810785975311046000,985947
"NH",2005,2348,2.08714450542319788000,750,0.66667733350400273000,1124982
"NH",2006,2414,2.08762489860231178000,783,0.67713765352345076000,1156338
"NH",2007,2466,2.11241002341125951000,790,0.67672502777570763000,1167387
"NH",2008,2566,2.21786217447297683000,807,0.69751160358522693000,1156970
"NH",2009,2541,2.17905092513189218000,812,0.69633583282451651000,1166104
"NH",2010,2589,2.17414671669415491000,820,0.68860575808775861000,1190812
"NH",2011,2634,2.20113014746067799000,839,0.70111928387225089000,1196658
"NH",2012,2626,2.18743101803839250000,807,0.67222270813289518000,1200495
"NH",2013,2612,2.16412197296338889000,820,0.67939510636676068000,1206956
"NH",2014,2583,2.19177105793046918000,818,0.69410326186106225000,1178499
"NH",2015,2642,2.10321516480227230000,827,0.65834933432682785000,1256172
"NH",2016,2699,2.18435856824562582000,867,0.70168168902147373000,1235603
"NH",2017,2764,2.20225531979312823000,859,0.68442015908187306000,1255077
"NH",2018,2838,2.21040604333423941000,851,0.66281026880811760000,1283927
"NH",2019,2843,2.18871445552359778000,870,0.66977895754679214000,1298936
"NH",2020,2863,2.18127848975987651000,855,0.65141219306486008000,1312533
"NJ",1960,,,,,4511102
"NJ",1961,,,,,4646225
"NJ",1962,,,,,5008444
"NJ",1963,,,,,5102325
"NJ",1964,,,,,5293058
"NJ",1965,,,,,5417564
"NJ",1966,,,,,5245919
"NJ",1967,,,,,5050949
"NJ",1968,,,,,6572098
"NJ",1969,,,,,6753640
"NJ",1970,,,,,6779343
"NJ",1971,15829,2.24283423741935630000,1278,0.18108169533273974000,7057588
"NJ",1972,18187,2.54326821222382494000,2703,0.37798724240616918000,7151035
"NJ",1973,17728,2.41364789359254634000,2374,0.32321751463158309000,7344899
"NJ",1974,18700,2.56072337833633499000,2632,0.36041839207386276000,7302624
"NJ",1975,19051,2.62339752218306994000,2943,0.40526265853681039000,7261957
"NJ",1976,20239,2.84458174570937451000,3517,0.49431266365234795000,7114930
"NJ",1977,20883,2.95903054094161586000,3941,0.55842260986692085000,7057379
"NJ",1978,20448,2.93728786972507744000,3983,0.57214483495280631000,6961524
"NJ",1979,20486,2.90592813026660465000,4024,0.57080224525006429000,7049727
"NJ",1980,20283,2.86004115142777857000,4360,0.61478969680151430000,7091856
"NJ",1981,20742,2.88195169069775132000,3937,0.54701782886303379000,7197206
"NJ",1982,20974,2.90742564883388306000,4183,0.57984940827081781000,7213942
"NJ",1983,21806,3.00558830469713109000,4218,0.58137996281814633000,7255152
"NJ",1984,23546,3.23002183618771275000,5357,0.73486906380946136000,7289734
"NJ",1985,24384,3.34476512160575063000,5535,0.75923863796291953000,7290198
"NJ",1986,25012,3.38713999957477932000,5793,0.78449152476957847000,7384401
"NJ",1987,25155,3.42527914561242235000,5880,0.80066155341685722000,7343927
"NJ",1988,26019,3.50103844360615437000,6368,0.85685894188416123000,7431795
"NJ",1989,26465,3.54421917296017230000,6616,0.88602131299091252000,7467089
"NJ",1990,26843,3.60892110562080421000,6611,0.88881933573963926000,7437957
"NJ",1991,26692,3.57821466231504000000,6694,0.89736883521417945000,7459586
"NJ",1992,26866,3.55982934125666772000,6841,0.90645397616083019000,7546991
"NJ",1993,27175,3.57404487185388700000,6884,0.90538086100615117000,7603430
"NJ",1994,27447,3.59513303315166649000,6942,0.90929476868651834000,7634488
"NJ",1995,27697,3.63466624113281590000,7276,0.95482657220935006000,7620232
"NJ",1996,27998,3.66663986336076263000,7238,0.94789411140100007000,7635874
"NJ",1997,29194,3.77700091843973145000,7646,0.98920836549942408000,7729413
"NJ",1998,26719,3.41089973890066110000,6615,0.84445906556487418000,7833417
"NJ",1999,29786,3.77582123097654024000,7888,0.99992203954686596000,7888615
"NJ",2000,30166,3.69631227724376117000,8041,0.98528300143595716000,8161107
"NJ",2001,30450,3.69836319797040629000,8367,1.01623004523541509000,8233372
"NJ",2002,30483,3.65887954960840758000,8448,1.01401484221014425000,8331239
"NJ",2003,31295,3.73538951835019799000,8606,1.02721719747313641000,8377975
"NJ",2004,31313,3.71308731358079502000,8882,1.05322522655844606000,8433144
"NJ",2005,31877,3.77335352133299510000,8933,1.05741967581854143000,8447923
"NJ",2006,29013,3.43579493658114423000,7443,0.88141942277508208000,8444334
"NJ",2007,32407,3.85535959463702076000,9265,1.10222811874940591000,8405701
"NJ",2008,29339,3.49263123735380953000,8184,0.97425590669428328000,8400257
"NJ",2009,32090,3.81329743993343544000,9519,1.13115544813731293000,8415289
"NJ",2010,31065,3.65547052077481619000,8931,1.05092571128407801000,8498222
"NJ",2011,28557,3.35165434898189846000,8297,0.97379543136543795000,8520270
"NJ",2012,28969,3.27899135332843826000,8933,1.01112326139262449000,8834729
"NJ",2013,24481,2.97099262172956892000,7471,0.90667398704879741000,8240007
"NJ",2014,29606,3.42529346559845393000,9107,1.05364276130531379000,8643347
"NJ",2015,30295,3.39189668660005435000,9104,1.01930442102019788000,8931581
"NJ",2016,30811,3.55610452876738637000,9581,1.10580758463277170000,8664256
"NJ",2017,31341,3.59910055214687996000,9128,1.04823042787392618000,8708009
"NJ",2018,31798,3.56939199777291851000,9028,1.01341187986332185000,8908520
"NJ",2019,37823,4.26398200656637221000,11115,1.25305131806004883000,8870347
"NJ",2020,38760,4.38555450844847205000,10985,1.24291321659717403000,8838107
"NM",1960,,,,,510411
"NM",1961,,,,,585745
"NM",1962,,,,,669285
"NM",1963,,,,,718781
"NM",1964,,,,,637552
"NM",1965,,,,,773564
"NM",1966,,,,,788722
"NM",1967,,,,,763443
"NM",1968,,,,,822879
"NM",1969,,,,,868832
"NM",1970,,,,,700656
"NM",1971,1193,1.43186346287716940000,202,0.24244460980820471000,833180
"NM",1972,1643,1.67610474481483786000,576,0.58760580219923713000,980249
"NM",1973,1428,1.41097935602823144000,414,0.40906544355440323000,1012063
"NM",1974,1744,1.66883244883937679000,543,0.51959634158244358000,1045042
"NM",1975,1631,1.65246552719830599000,504,0.51063312428445507000,987010
"NM",1976,1661,1.60137905635292428000,607,0.58521197303204397000,1037231
"NM",1977,1860,1.66252079268276332000,706,0.63104283851291984000,1118783
"NM",1978,1537,1.60255407707690800000,649,0.67668028368439381000,959094
